"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.056019410E0,-1.107830033E-1,1.133514047E0,1.711904049E0,2.056147475E0
1.059960025E0,-1.107830033E-1,1.133514047E0,1.711904049E0,2.056147475E0
1.063900871E0,-1.107830033E-1,1.133514047E0,1.711904049E0,2.056147475E0
1.067841587E0,-1.107830033E-1,1.133514047E0,1.711904049E0,2.056147475E0
1.071783049E0,-1.229591012E0,1.500694990E0,2.670152903E0,3.300559958E0
1.075723741E0,-1.229591012E0,1.500694990E0,2.670152903E0,3.300559958E0
1.079664352E0,-1.229591012E0,1.500694990E0,2.670152903E0,3.300559958E0
1.083604890E0,-1.229591012E0,1.500694990E0,2.670152903E0,3.300559958E0
1.087545506E0,-1.229591012E0,1.500694990E0,2.670152903E0,3.300559958E0
1.091486497E0,-1.827661037E0,1.337671041E0,3.069189072E0,3.814397756E0
1.095427420E0,-1.827661037E0,1.337671041E0,3.069189072E0,3.814397756E0
1.099367727E0,-1.827661037E0,1.337671041E0,3.069189072E0,3.814397756E0
